E.coli./09.fa.txt_orf00002 D.turgidum./08.fa.txt_orf01736
E.coli./09.fa.txt_orf02109 D.turgidum./08.fa.txt_orf00993_rev
E.coli./09.fa.txt_orf02110 D.turgidum./08.fa.txt_orf00793_rev
E.coli./09.fa.txt_orf02111 D.turgidum./08.fa.txt_orf01434
E.coli./09.fa.txt_orf02112 D.turgidum./08.fa.txt_orf00952
E.coli./09.fa.txt_orf02113 D.turgidum./08.fa.txt_orf01370
E.coli./09.fa.txt_orf02115 D.turgidum./08.fa.txt_orf00872
E.coli./09.fa.txt_orf02116 D.turgidum./08.fa.txt_orf01457
E.coli./09.fa.txt_orf02117 D.turgidum./08.fa.txt_orf01468
E.coli./09.fa.txt_orf02119 D.turgidum./08.fa.txt_orf02066
E.coli./09.fa.txt_orf02121 D.turgidum./08.fa.txt_orf01706_rev
E.coli./09.fa.txt_orf02123 D.turgidum./08.fa.txt_orf01980_rev
E.coli./09.fa.txt_orf02124 D.turgidum./08.fa.txt_orf01069
E.coli./09.fa.txt_orf02125 D.turgidum./08.fa.txt_orf01180
E.coli./09.fa.txt_orf02127 D.turgidum./08.fa.txt_orf00796_rev
E.coli./09.fa.txt_orf02128 D.turgidum./08.fa.txt_orf01660_rev
E.coli./09.fa.txt_orf02129 D.turgidum./08.fa.txt_orf01474
E.coli./09.fa.txt_orf02131 D.turgidum./08.fa.txt_orf01108
E.coli./09.fa.txt_orf02132 D.turgidum./08.fa.txt_orf00036
E.coli./09.fa.txt_orf02133_rev D.turgidum./08.fa.txt_orf01249
E.coli./09.fa.txt_orf02134 D.turgidum./08.fa.txt_orf02264
E.coli./09.fa.txt_orf02136 D.turgidum./08.fa.txt_orf01932_rev
E.coli./09.fa.txt_orf02137 D.turgidum./08.fa.txt_orf01209
E.coli./09.fa.txt_orf02139 D.turgidum./08.fa.txt_orf00343
E.coli./09.fa.txt_orf02140 D.turgidum./08.fa.txt_orf01041
E.coli./09.fa.txt_orf02141_rev D.turgidum./08.fa.txt_orf00208_rev
E.coli./09.fa.txt_orf02142_rev D.turgidum./08.fa.txt_orf02047_rev
E.coli./09.fa.txt_orf02144_rev D.turgidum./08.fa.txt_orf01096
E.coli./09.fa.txt_orf02146_rev D.turgidum./08.fa.txt_orf00910
E.coli./09.fa.txt_orf02147_rev D.turgidum./08.fa.txt_orf00909
E.coli./09.fa.txt_orf02148_rev D.turgidum./08.fa.txt_orf00907
E.coli./09.fa.txt_orf02150_rev D.turgidum./08.fa.txt_orf00906
E.coli./09.fa.txt_orf02151_rev D.turgidum./08.fa.txt_orf00903
E.coli./09.fa.txt_orf02153 D.turgidum./08.fa.txt_orf00257_rev
E.coli./09.fa.txt_orf02155 D.turgidum./08.fa.txt_orf01043
E.coli./09.fa.txt_orf02156 D.turgidum./08.fa.txt_orf01851_rev
E.coli./09.fa.txt_orf02158_rev D.turgidum./08.fa.txt_orf00049_rev
E.coli./09.fa.txt_orf02160_rev D.turgidum./08.fa.txt_orf00558_rev
E.coli./09.fa.txt_orf02161 D.turgidum./08.fa.txt_orf01692_rev
E.coli./09.fa.txt_orf02163_rev D.turgidum./08.fa.txt_orf00068
E.coli./09.fa.txt_orf02164 D.turgidum./08.fa.txt_orf01660_rev
E.coli./09.fa.txt_orf02165 D.turgidum./08.fa.txt_orf01924_rev
E.coli./09.fa.txt_orf02168 D.turgidum./08.fa.txt_orf01704_rev
E.coli./09.fa.txt_orf02169 D.turgidum./08.fa.txt_orf01832_rev
E.coli./09.fa.txt_orf02170 D.turgidum./08.fa.txt_orf01347_rev
E.coli./09.fa.txt_orf02171 D.turgidum./08.fa.txt_orf02050
E.coli./09.fa.txt_orf02172_rev D.turgidum./08.fa.txt_orf00070
E.coli./09.fa.txt_orf02173 D.turgidum./08.fa.txt_orf01365
E.coli./09.fa.txt_orf02176 D.turgidum./08.fa.txt_orf00980_rev
E.coli./09.fa.txt_orf02178 D.turgidum./08.fa.txt_orf01755_rev
E.coli./09.fa.txt_orf02179_rev D.turgidum./08.fa.txt_orf00285
E.coli./09.fa.txt_orf02180 D.turgidum./08.fa.txt_orf01975_rev
E.coli./09.fa.txt_orf02181 D.turgidum./08.fa.txt_orf01456
E.coli./09.fa.txt_orf02183_rev D.turgidum./08.fa.txt_orf00052_rev
E.coli./09.fa.txt_orf02184_rev D.turgidum./08.fa.txt_orf00535_rev
E.coli./09.fa.txt_orf02185_rev D.turgidum./08.fa.txt_orf01006
E.coli./09.fa.txt_orf02186_rev D.turgidum./08.fa.txt_orf00317
E.coli./09.fa.txt_orf02188_rev D.turgidum./08.fa.txt_orf00525_rev
E.coli./09.fa.txt_orf02189_rev D.turgidum./08.fa.txt_orf01716_rev
E.coli./09.fa.txt_orf02190_rev D.turgidum./08.fa.txt_orf00534_rev
E.coli./09.fa.txt_orf02191_rev D.turgidum./08.fa.txt_orf01345_rev
E.coli./09.fa.txt_orf02192_rev D.turgidum./08.fa.txt_orf01468
E.coli./09.fa.txt_orf02193_rev D.turgidum./08.fa.txt_orf00873
E.coli./09.fa.txt_orf02194_rev D.turgidum./08.fa.txt_orf01106
E.coli./09.fa.txt_orf02196_rev D.turgidum./08.fa.txt_orf01104
E.coli./09.fa.txt_orf02197_rev D.turgidum./08.fa.txt_orf01103
E.coli./09.fa.txt_orf02198_rev D.turgidum./08.fa.txt_orf00611_rev
E.coli./09.fa.txt_orf02199_rev D.turgidum./08.fa.txt_orf00328_rev
E.coli./09.fa.txt_orf02202_rev D.turgidum./08.fa.txt_orf00234
E.coli./09.fa.txt_orf02205 D.turgidum./08.fa.txt_orf01681_rev
E.coli./09.fa.txt_orf02206 D.turgidum./08.fa.txt_orf00890_rev
E.coli./09.fa.txt_orf02207 D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf02208 D.turgidum./08.fa.txt_orf00029
E.coli./09.fa.txt_orf02209 D.turgidum./08.fa.txt_orf02243_rev
E.coli./09.fa.txt_orf02211_rev D.turgidum./08.fa.txt_orf01125
E.coli./09.fa.txt_orf02212 D.turgidum./08.fa.txt_orf01155_rev
E.coli./09.fa.txt_orf02213 D.turgidum./08.fa.txt_orf01966_rev
E.coli./09.fa.txt_orf02215 D.turgidum./08.fa.txt_orf00866
E.coli./09.fa.txt_orf02217 D.turgidum./08.fa.txt_orf01725_rev
E.coli./09.fa.txt_orf02218 D.turgidum./08.fa.txt_orf01298
E.coli./09.fa.txt_orf02219 D.turgidum./08.fa.txt_orf02105
E.coli./09.fa.txt_orf02221 D.turgidum./08.fa.txt_orf00501
E.coli./09.fa.txt_orf02222 D.turgidum./08.fa.txt_orf00495_rev
E.coli./09.fa.txt_orf02224 D.turgidum./08.fa.txt_orf02187_rev
E.coli./09.fa.txt_orf02226 D.turgidum./08.fa.txt_orf00509_rev
E.coli./09.fa.txt_orf02228 D.turgidum./08.fa.txt_orf00047_rev
E.coli./09.fa.txt_orf02229 D.turgidum./08.fa.txt_orf00841
E.coli./09.fa.txt_orf02230 D.turgidum./08.fa.txt_orf01670_rev
E.coli./09.fa.txt_orf02231 D.turgidum./08.fa.txt_orf00603_rev
E.coli./09.fa.txt_orf02232 D.turgidum./08.fa.txt_orf01145
E.coli./09.fa.txt_orf02234 D.turgidum./08.fa.txt_orf01413_rev
E.coli./09.fa.txt_orf02235_rev D.turgidum./08.fa.txt_orf02148
E.coli./09.fa.txt_orf02237 D.turgidum./08.fa.txt_orf02005_rev
E.coli./09.fa.txt_orf02238 D.turgidum./08.fa.txt_orf01762_rev
E.coli./09.fa.txt_orf02239_rev D.turgidum./08.fa.txt_orf01165
E.coli./09.fa.txt_orf02240 D.turgidum./08.fa.txt_orf00069
E.coli./09.fa.txt_orf02241_rev D.turgidum./08.fa.txt_orf01745_rev
E.coli./09.fa.txt_orf02242_rev D.turgidum./08.fa.txt_orf00759
E.coli./09.fa.txt_orf02244_rev D.turgidum./08.fa.txt_orf01984
E.coli./09.fa.txt_orf02245 D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf02246 D.turgidum./08.fa.txt_orf02123
E.coli./09.fa.txt_orf02247 D.turgidum./08.fa.txt_orf01433
E.coli./09.fa.txt_orf02248_rev D.turgidum./08.fa.txt_orf02073_rev
E.coli./09.fa.txt_orf02249 D.turgidum./08.fa.txt_orf01925_rev
E.coli./09.fa.txt_orf02251_rev D.turgidum./08.fa.txt_orf00921
E.coli./09.fa.txt_orf02253_rev D.turgidum./08.fa.txt_orf02285_rev
E.coli./09.fa.txt_orf02254_rev D.turgidum./08.fa.txt_orf01134
E.coli./09.fa.txt_orf02255_rev D.turgidum./08.fa.txt_orf00507_rev
E.coli./09.fa.txt_orf02256_rev D.turgidum./08.fa.txt_orf00083
E.coli./09.fa.txt_orf02258_rev D.turgidum./08.fa.txt_orf00083
E.coli./09.fa.txt_orf02259 D.turgidum./08.fa.txt_orf00676_rev
E.coli./09.fa.txt_orf02260 D.turgidum./08.fa.txt_orf01661_rev
E.coli./09.fa.txt_orf02262_rev D.turgidum./08.fa.txt_orf00271
E.coli./09.fa.txt_orf02263 D.turgidum./08.fa.txt_orf01762_rev
E.coli./09.fa.txt_orf02265 D.turgidum./08.fa.txt_orf01439
E.coli./09.fa.txt_orf02266_rev D.turgidum./08.fa.txt_orf02101
E.coli./09.fa.txt_orf02267_rev D.turgidum./08.fa.txt_orf01023
E.coli./09.fa.txt_orf02268_rev D.turgidum./08.fa.txt_orf01108
E.coli./09.fa.txt_orf02270_rev D.turgidum./08.fa.txt_orf00343
E.coli./09.fa.txt_orf02272 D.turgidum./08.fa.txt_orf01194
E.coli./09.fa.txt_orf02273_rev D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf02274_rev D.turgidum./08.fa.txt_orf00443_rev
E.coli./09.fa.txt_orf02275_rev D.turgidum./08.fa.txt_orf02232_rev
E.coli./09.fa.txt_orf02278 D.turgidum./08.fa.txt_orf00709
E.coli./09.fa.txt_orf02279 D.turgidum./08.fa.txt_orf00765
E.coli./09.fa.txt_orf02281 D.turgidum./08.fa.txt_orf01832_rev
E.coli./09.fa.txt_orf02282_rev D.turgidum./08.fa.txt_orf02008_rev
E.coli./09.fa.txt_orf02283 D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf02284_rev D.turgidum./08.fa.txt_orf01636_rev
E.coli./09.fa.txt_orf02285_rev D.turgidum./08.fa.txt_orf02187_rev
E.coli./09.fa.txt_orf02286_rev D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf02288 D.turgidum./08.fa.txt_orf01028
E.coli./09.fa.txt_orf02289 D.turgidum./08.fa.txt_orf02280
E.coli./09.fa.txt_orf02290 D.turgidum./08.fa.txt_orf00352_rev
E.coli./09.fa.txt_orf02291 D.turgidum./08.fa.txt_orf00738
E.coli./09.fa.txt_orf02292 D.turgidum./08.fa.txt_orf00951
E.coli./09.fa.txt_orf02293 D.turgidum./08.fa.txt_orf01692_rev
E.coli./09.fa.txt_orf02295 D.turgidum./08.fa.txt_orf01121
E.coli./09.fa.txt_orf02296 D.turgidum./08.fa.txt_orf01222_rev
E.coli./09.fa.txt_orf02297 D.turgidum./08.fa.txt_orf01893_rev
E.coli./09.fa.txt_orf02298 D.turgidum./08.fa.txt_orf00441_rev
E.coli./09.fa.txt_orf02300 D.turgidum./08.fa.txt_orf01098
E.coli./09.fa.txt_orf02303 D.turgidum./08.fa.txt_orf01944_rev
E.coli./09.fa.txt_orf02305 D.turgidum./08.fa.txt_orf00052_rev
E.coli./09.fa.txt_orf02306 D.turgidum./08.fa.txt_orf00736
E.coli./09.fa.txt_orf02307 D.turgidum./08.fa.txt_orf01194
E.coli./09.fa.txt_orf02308 D.turgidum./08.fa.txt_orf01412
E.coli./09.fa.txt_orf02311 D.turgidum./08.fa.txt_orf01510_rev
E.coli./09.fa.txt_orf02312 D.turgidum./08.fa.txt_orf00789
E.coli./09.fa.txt_orf02313 D.turgidum./08.fa.txt_orf02191
E.coli./09.fa.txt_orf02314_rev D.turgidum./08.fa.txt_orf00692
E.coli./09.fa.txt_orf02316 D.turgidum./08.fa.txt_orf02077_rev
E.coli./09.fa.txt_orf02318 D.turgidum./08.fa.txt_orf01856_rev
E.coli./09.fa.txt_orf02320 D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf02322_rev D.turgidum./08.fa.txt_orf01963_rev
E.coli./09.fa.txt_orf02323 D.turgidum./08.fa.txt_orf00900
E.coli./09.fa.txt_orf02324 D.turgidum./08.fa.txt_orf02089
E.coli./09.fa.txt_orf02325 D.turgidum./08.fa.txt_orf01011_rev
E.coli./09.fa.txt_orf02327_rev D.turgidum./08.fa.txt_orf01398
E.coli./09.fa.txt_orf02328 D.turgidum./08.fa.txt_orf02013
E.coli./09.fa.txt_orf02329 D.turgidum./08.fa.txt_orf01460
E.coli./09.fa.txt_orf02331 D.turgidum./08.fa.txt_orf01910
E.coli./09.fa.txt_orf02332 D.turgidum./08.fa.txt_orf00182_rev
E.coli./09.fa.txt_orf02333_rev D.turgidum./08.fa.txt_orf01805
E.coli./09.fa.txt_orf02334 D.turgidum./08.fa.txt_orf00358
E.coli./09.fa.txt_orf02335 D.turgidum./08.fa.txt_orf00361
E.coli./09.fa.txt_orf02337 D.turgidum./08.fa.txt_orf01562_rev
E.coli./09.fa.txt_orf02339 D.turgidum./08.fa.txt_orf00198_rev
E.coli./09.fa.txt_orf02342_rev D.turgidum./08.fa.txt_orf01821_rev
E.coli./09.fa.txt_orf02344 D.turgidum./08.fa.txt_orf00924
E.coli./09.fa.txt_orf02345_rev D.turgidum./08.fa.txt_orf00675_rev
E.coli./09.fa.txt_orf02346 D.turgidum./08.fa.txt_orf00890_rev
E.coli./09.fa.txt_orf02349 D.turgidum./08.fa.txt_orf00762
E.coli./09.fa.txt_orf02351_rev D.turgidum./08.fa.txt_orf00315
E.coli./09.fa.txt_orf02352_rev D.turgidum./08.fa.txt_orf02285_rev
E.coli./09.fa.txt_orf02353 D.turgidum./08.fa.txt_orf02277_rev
E.coli./09.fa.txt_orf02354 D.turgidum./08.fa.txt_orf01110_rev
E.coli./09.fa.txt_orf02355 D.turgidum./08.fa.txt_orf00929_rev
E.coli./09.fa.txt_orf02356 D.turgidum./08.fa.txt_orf01145
E.coli./09.fa.txt_orf02357 D.turgidum./08.fa.txt_orf00693
E.coli./09.fa.txt_orf02359 D.turgidum./08.fa.txt_orf00697
E.coli./09.fa.txt_orf02360 D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf02361 D.turgidum./08.fa.txt_orf00765
E.coli./09.fa.txt_orf02363 D.turgidum./08.fa.txt_orf00581
E.coli./09.fa.txt_orf02365 D.turgidum./08.fa.txt_orf00255
E.coli./09.fa.txt_orf02366_rev D.turgidum./08.fa.txt_orf00864_rev
E.coli./09.fa.txt_orf02367_rev D.turgidum./08.fa.txt_orf01224_rev
E.coli./09.fa.txt_orf02368 D.turgidum./08.fa.txt_orf00018_rev
E.coli./09.fa.txt_orf02370 D.turgidum./08.fa.txt_orf00628_rev
E.coli./09.fa.txt_orf02371_rev D.turgidum./08.fa.txt_orf00978_rev
E.coli./09.fa.txt_orf02373 D.turgidum./08.fa.txt_orf01413_rev
E.coli./09.fa.txt_orf02376_rev D.turgidum./08.fa.txt_orf01756
E.coli./09.fa.txt_orf02377 D.turgidum./08.fa.txt_orf01996_rev
E.coli./09.fa.txt_orf02378 D.turgidum./08.fa.txt_orf00071_rev
E.coli./09.fa.txt_orf02379 D.turgidum./08.fa.txt_orf02201_rev
E.coli./09.fa.txt_orf02383 D.turgidum./08.fa.txt_orf01139_rev
E.coli./09.fa.txt_orf02384 D.turgidum./08.fa.txt_orf01347_rev
E.coli./09.fa.txt_orf02385 D.turgidum./08.fa.txt_orf00251
E.coli./09.fa.txt_orf02386 D.turgidum./08.fa.txt_orf00402
E.coli./09.fa.txt_orf02387 D.turgidum./08.fa.txt_orf00987_rev
E.coli./09.fa.txt_orf02388_rev D.turgidum./08.fa.txt_orf00967_rev
E.coli./09.fa.txt_orf02389 D.turgidum./08.fa.txt_orf00921
E.coli./09.fa.txt_orf02390_rev D.turgidum./08.fa.txt_orf01551_rev
E.coli./09.fa.txt_orf02391_rev D.turgidum./08.fa.txt_orf01082
E.coli./09.fa.txt_orf02392_rev D.turgidum./08.fa.txt_orf01032
E.coli./09.fa.txt_orf02393_rev D.turgidum./08.fa.txt_orf00956
E.coli./09.fa.txt_orf02394_rev D.turgidum./08.fa.txt_orf01559_rev
E.coli./09.fa.txt_orf02396_rev D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf02397_rev D.turgidum./08.fa.txt_orf01916
E.coli./09.fa.txt_orf02398_rev D.turgidum./08.fa.txt_orf00426_rev
E.coli./09.fa.txt_orf02399_rev D.turgidum./08.fa.txt_orf00846_rev
E.coli./09.fa.txt_orf02400 D.turgidum./08.fa.txt_orf00095
E.coli./09.fa.txt_orf02403 D.turgidum./08.fa.txt_orf00238
E.coli./09.fa.txt_orf02404 D.turgidum./08.fa.txt_orf00956
E.coli./09.fa.txt_orf02406 D.turgidum./08.fa.txt_orf02094_rev
E.coli./09.fa.txt_orf02408_rev D.turgidum./08.fa.txt_orf01001_rev
E.coli./09.fa.txt_orf02410_rev D.turgidum./08.fa.txt_orf00831_rev
E.coli./09.fa.txt_orf02411_rev D.turgidum./08.fa.txt_orf01229_rev
E.coli./09.fa.txt_orf02412_rev D.turgidum./08.fa.txt_orf00282
E.coli./09.fa.txt_orf02413_rev D.turgidum./08.fa.txt_orf00300
E.coli./09.fa.txt_orf02415 D.turgidum./08.fa.txt_orf01928_rev
E.coli./09.fa.txt_orf02416_rev D.turgidum./08.fa.txt_orf02142_rev
E.coli./09.fa.txt_orf02417_rev D.turgidum./08.fa.txt_orf01467
E.coli./09.fa.txt_orf02418_rev D.turgidum./08.fa.txt_orf01106
E.coli./09.fa.txt_orf02419_rev D.turgidum./08.fa.txt_orf01104
E.coli./09.fa.txt_orf02421_rev D.turgidum./08.fa.txt_orf01103
E.coli./09.fa.txt_orf02422_rev D.turgidum./08.fa.txt_orf01201
E.coli./09.fa.txt_orf02423_rev D.turgidum./08.fa.txt_orf00317
E.coli./09.fa.txt_orf02424_rev D.turgidum./08.fa.txt_orf02203
E.coli./09.fa.txt_orf02426_rev D.turgidum./08.fa.txt_orf00426_rev
E.coli./09.fa.txt_orf02427_rev D.turgidum./08.fa.txt_orf00707
E.coli./09.fa.txt_orf02428_rev D.turgidum./08.fa.txt_orf01757_rev
E.coli./09.fa.txt_orf02429_rev D.turgidum./08.fa.txt_orf01646
E.coli./09.fa.txt_orf02430_rev D.turgidum./08.fa.txt_orf01447
E.coli./09.fa.txt_orf02431_rev D.turgidum./08.fa.txt_orf00095
E.coli./09.fa.txt_orf02434_rev D.turgidum./08.fa.txt_orf02113
E.coli./09.fa.txt_orf02435_rev D.turgidum./08.fa.txt_orf02104_rev
E.coli./09.fa.txt_orf02436_rev D.turgidum./08.fa.txt_orf02173_rev
E.coli./09.fa.txt_orf02437_rev D.turgidum./08.fa.txt_orf00419
E.coli./09.fa.txt_orf02440_rev D.turgidum./08.fa.txt_orf01962
E.coli./09.fa.txt_orf02441_rev D.turgidum./08.fa.txt_orf01323
E.coli./09.fa.txt_orf02442_rev D.turgidum./08.fa.txt_orf00293_rev
E.coli./09.fa.txt_orf02443_rev D.turgidum./08.fa.txt_orf01681_rev
E.coli./09.fa.txt_orf02444_rev D.turgidum./08.fa.txt_orf00853
E.coli./09.fa.txt_orf02445_rev D.turgidum./08.fa.txt_orf00210_rev
E.coli./09.fa.txt_orf02446_rev D.turgidum./08.fa.txt_orf01456
E.coli./09.fa.txt_orf02448_rev D.turgidum./08.fa.txt_orf00041
E.coli./09.fa.txt_orf02449_rev D.turgidum./08.fa.txt_orf01640
E.coli./09.fa.txt_orf02451_rev D.turgidum./08.fa.txt_orf01194
E.coli./09.fa.txt_orf02452_rev D.turgidum./08.fa.txt_orf01318
E.coli./09.fa.txt_orf02453_rev D.turgidum./08.fa.txt_orf01173
E.coli./09.fa.txt_orf02454_rev D.turgidum./08.fa.txt_orf01123
E.coli./09.fa.txt_orf02455 D.turgidum./08.fa.txt_orf00546
E.coli./09.fa.txt_orf02456 D.turgidum./08.fa.txt_orf02065
E.coli./09.fa.txt_orf02457 D.turgidum./08.fa.txt_orf00548
E.coli./09.fa.txt_orf02458 D.turgidum./08.fa.txt_orf00545
E.coli./09.fa.txt_orf02459 D.turgidum./08.fa.txt_orf01947_rev
E.coli./09.fa.txt_orf02460 D.turgidum./08.fa.txt_orf00039
E.coli./09.fa.txt_orf02461 D.turgidum./08.fa.txt_orf01408
E.coli./09.fa.txt_orf02462_rev D.turgidum./08.fa.txt_orf00622
E.coli./09.fa.txt_orf02463_rev D.turgidum./08.fa.txt_orf01973
E.coli./09.fa.txt_orf02467_rev D.turgidum./08.fa.txt_orf02203
E.coli./09.fa.txt_orf02468_rev D.turgidum./08.fa.txt_orf00854
E.coli./09.fa.txt_orf02469_rev D.turgidum./08.fa.txt_orf01241
E.coli./09.fa.txt_orf02470_rev D.turgidum./08.fa.txt_orf00630
E.coli./09.fa.txt_orf02471 D.turgidum./08.fa.txt_orf01081
E.coli./09.fa.txt_orf02473 D.turgidum./08.fa.txt_orf01241
E.coli./09.fa.txt_orf02474 D.turgidum./08.fa.txt_orf01615_rev
E.coli./09.fa.txt_orf02475_rev D.turgidum./08.fa.txt_orf00750
E.coli./09.fa.txt_orf02477 D.turgidum./08.fa.txt_orf00266_rev
E.coli./09.fa.txt_orf02479_rev D.turgidum./08.fa.txt_orf01100
E.coli./09.fa.txt_orf02480 D.turgidum./08.fa.txt_orf01294
E.coli./09.fa.txt_orf02481 D.turgidum./08.fa.txt_orf02008_rev
E.coli./09.fa.txt_orf02483 D.turgidum./08.fa.txt_orf01583_rev
E.coli./09.fa.txt_orf02484_rev D.turgidum./08.fa.txt_orf02263_rev
E.coli./09.fa.txt_orf02485_rev D.turgidum./08.fa.txt_orf01395
E.coli./09.fa.txt_orf02486_rev D.turgidum./08.fa.txt_orf01256
E.coli./09.fa.txt_orf02488_rev D.turgidum./08.fa.txt_orf01807
E.coli./09.fa.txt_orf02489_rev D.turgidum./08.fa.txt_orf02013
E.coli./09.fa.txt_orf02490_rev D.turgidum./08.fa.txt_orf01594
E.coli./09.fa.txt_orf02491 D.turgidum./08.fa.txt_orf00669_rev
E.coli./09.fa.txt_orf02492_rev D.turgidum./08.fa.txt_orf00846_rev
E.coli./09.fa.txt_orf02494 D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf02496_rev D.turgidum./08.fa.txt_orf02205
E.coli./09.fa.txt_orf02497_rev D.turgidum./08.fa.txt_orf01672_rev
E.coli./09.fa.txt_orf02498 D.turgidum./08.fa.txt_orf00079_rev
E.coli./09.fa.txt_orf02499_rev D.turgidum./08.fa.txt_orf00079_rev
E.coli./09.fa.txt_orf02500 D.turgidum./08.fa.txt_orf00558_rev
E.coli./09.fa.txt_orf02501 D.turgidum./08.fa.txt_orf00628_rev
E.coli./09.fa.txt_orf02504 D.turgidum./08.fa.txt_orf01158
E.coli./09.fa.txt_orf02506_rev D.turgidum./08.fa.txt_orf01110_rev
E.coli./09.fa.txt_orf02507_rev D.turgidum./08.fa.txt_orf00757
E.coli./09.fa.txt_orf02508_rev D.turgidum./08.fa.txt_orf00509_rev
E.coli./09.fa.txt_orf02509_rev D.turgidum./08.fa.txt_orf00069
E.coli./09.fa.txt_orf02511_rev D.turgidum./08.fa.txt_orf01813_rev
E.coli./09.fa.txt_orf02512 D.turgidum./08.fa.txt_orf00662
E.coli./09.fa.txt_orf02514 D.turgidum./08.fa.txt_orf00513
E.coli./09.fa.txt_orf02516_rev D.turgidum./08.fa.txt_orf01775_rev
E.coli./09.fa.txt_orf02517 D.turgidum./08.fa.txt_orf01900
E.coli./09.fa.txt_orf02520 D.turgidum./08.fa.txt_orf01467
E.coli./09.fa.txt_orf02522 D.turgidum./08.fa.txt_orf01574_rev
E.coli./09.fa.txt_orf02524 D.turgidum./08.fa.txt_orf00119
E.coli./09.fa.txt_orf02525 D.turgidum./08.fa.txt_orf00826
E.coli./09.fa.txt_orf02527 D.turgidum./08.fa.txt_orf00125_rev
E.coli./09.fa.txt_orf02528 D.turgidum./08.fa.txt_orf02058_rev
E.coli./09.fa.txt_orf02529 D.turgidum./08.fa.txt_orf01347_rev
E.coli./09.fa.txt_orf02530_rev D.turgidum./08.fa.txt_orf00545
E.coli./09.fa.txt_orf02531_rev D.turgidum./08.fa.txt_orf00744
E.coli./09.fa.txt_orf02534_rev D.turgidum./08.fa.txt_orf00746_rev
E.coli./09.fa.txt_orf02536_rev D.turgidum./08.fa.txt_orf02191
E.coli./09.fa.txt_orf02538_rev D.turgidum./08.fa.txt_orf00851
E.coli./09.fa.txt_orf02539_rev D.turgidum./08.fa.txt_orf00861_rev
E.coli./09.fa.txt_orf02540_rev D.turgidum./08.fa.txt_orf00468
E.coli./09.fa.txt_orf02541_rev D.turgidum./08.fa.txt_orf00101_rev
E.coli./09.fa.txt_orf02544_rev D.turgidum./08.fa.txt_orf00735
E.coli./09.fa.txt_orf02545_rev D.turgidum./08.fa.txt_orf00495_rev
E.coli./09.fa.txt_orf02547_rev D.turgidum./08.fa.txt_orf00143
E.coli./09.fa.txt_orf02548_rev D.turgidum./08.fa.txt_orf00062_rev
E.coli./09.fa.txt_orf02550 D.turgidum./08.fa.txt_orf01361
E.coli./09.fa.txt_orf02552_rev D.turgidum./08.fa.txt_orf00005_rev
E.coli./09.fa.txt_orf02553_rev D.turgidum./08.fa.txt_orf02034_rev
E.coli./09.fa.txt_orf02554_rev D.turgidum./08.fa.txt_orf00041
E.coli./09.fa.txt_orf02555_rev D.turgidum./08.fa.txt_orf00247_rev
E.coli./09.fa.txt_orf02556_rev D.turgidum./08.fa.txt_orf00627_rev
E.coli./09.fa.txt_orf02557_rev D.turgidum./08.fa.txt_orf01787_rev
E.coli./09.fa.txt_orf02558_rev D.turgidum./08.fa.txt_orf01175
E.coli./09.fa.txt_orf02559_rev D.turgidum./08.fa.txt_orf00114_rev
E.coli./09.fa.txt_orf02560_rev D.turgidum./08.fa.txt_orf01184
E.coli./09.fa.txt_orf02561_rev D.turgidum./08.fa.txt_orf01212
E.coli./09.fa.txt_orf02562_rev D.turgidum./08.fa.txt_orf00459_rev
E.coli./09.fa.txt_orf02563 D.turgidum./08.fa.txt_orf01162_rev
E.coli./09.fa.txt_orf02565_rev D.turgidum./08.fa.txt_orf01110_rev
E.coli./09.fa.txt_orf02566_rev D.turgidum./08.fa.txt_orf02229_rev
E.coli./09.fa.txt_orf02570_rev D.turgidum./08.fa.txt_orf01145
E.coli./09.fa.txt_orf02571_rev D.turgidum./08.fa.txt_orf01498
E.coli./09.fa.txt_orf02572_rev D.turgidum./08.fa.txt_orf00396
E.coli./09.fa.txt_orf02573_rev D.turgidum./08.fa.txt_orf01434
E.coli./09.fa.txt_orf02574_rev D.turgidum./08.fa.txt_orf01815_rev
E.coli./09.fa.txt_orf02575 D.turgidum./08.fa.txt_orf02225
E.coli./09.fa.txt_orf02577_rev D.turgidum./08.fa.txt_orf00045_rev
E.coli./09.fa.txt_orf02578_rev D.turgidum./08.fa.txt_orf01411
E.coli./09.fa.txt_orf02579_rev D.turgidum./08.fa.txt_orf01278
E.coli./09.fa.txt_orf02580_rev D.turgidum./08.fa.txt_orf00528
E.coli./09.fa.txt_orf02581 D.turgidum./08.fa.txt_orf01655
E.coli./09.fa.txt_orf02582_rev D.turgidum./08.fa.txt_orf00540
E.coli./09.fa.txt_orf02583_rev D.turgidum./08.fa.txt_orf01854_rev
E.coli./09.fa.txt_orf02584_rev D.turgidum./08.fa.txt_orf01406
