E.coli./09.fa.txt_orf00002 Synechocystis./18.fa.txt_orf01331_rev
E.coli./09.fa.txt_orf01985_rev Synechocystis./18.fa.txt_orf00245
E.coli./09.fa.txt_orf01986 Synechocystis./18.fa.txt_orf00459
E.coli./09.fa.txt_orf01987 Synechocystis./18.fa.txt_orf02754_rev
E.coli./09.fa.txt_orf01989 Synechocystis./18.fa.txt_orf04593
E.coli./09.fa.txt_orf01990 Synechocystis./18.fa.txt_orf01927
E.coli./09.fa.txt_orf01992 Synechocystis./18.fa.txt_orf05011
E.coli./09.fa.txt_orf01993 Synechocystis./18.fa.txt_orf03370_rev
E.coli./09.fa.txt_orf01996_rev Synechocystis./18.fa.txt_orf01648
E.coli./09.fa.txt_orf01998_rev Synechocystis./18.fa.txt_orf03709_rev
E.coli./09.fa.txt_orf02000_rev Synechocystis./18.fa.txt_orf00410_rev
E.coli./09.fa.txt_orf02001_rev Synechocystis./18.fa.txt_orf04470
E.coli./09.fa.txt_orf02002 Synechocystis./18.fa.txt_orf04746
E.coli./09.fa.txt_orf02003 Synechocystis./18.fa.txt_orf02684
E.coli./09.fa.txt_orf02004_rev Synechocystis./18.fa.txt_orf01941_rev
E.coli./09.fa.txt_orf02005 Synechocystis./18.fa.txt_orf00358_rev
E.coli./09.fa.txt_orf02006_rev Synechocystis./18.fa.txt_orf03020_rev
E.coli./09.fa.txt_orf02007_rev Synechocystis./18.fa.txt_orf00429
E.coli./09.fa.txt_orf02009 Synechocystis./18.fa.txt_orf01159
E.coli./09.fa.txt_orf02010 Synechocystis./18.fa.txt_orf02585_rev
E.coli./09.fa.txt_orf02014 Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf02015 Synechocystis./18.fa.txt_orf00796_rev
E.coli./09.fa.txt_orf02016 Synechocystis./18.fa.txt_orf01514_rev
E.coli./09.fa.txt_orf02017 Synechocystis./18.fa.txt_orf00686
E.coli./09.fa.txt_orf02018_rev Synechocystis./18.fa.txt_orf01482_rev
E.coli./09.fa.txt_orf02019_rev Synechocystis./18.fa.txt_orf02039
E.coli./09.fa.txt_orf02020 Synechocystis./18.fa.txt_orf03842
E.coli./09.fa.txt_orf02022 Synechocystis./18.fa.txt_orf00724
E.coli./09.fa.txt_orf02023 Synechocystis./18.fa.txt_orf01156
E.coli./09.fa.txt_orf02025_rev Synechocystis./18.fa.txt_orf00481
E.coli./09.fa.txt_orf02026 Synechocystis./18.fa.txt_orf01054_rev
E.coli./09.fa.txt_orf02027_rev Synechocystis./18.fa.txt_orf02383
E.coli./09.fa.txt_orf02028_rev Synechocystis./18.fa.txt_orf00427
E.coli./09.fa.txt_orf02030_rev Synechocystis./18.fa.txt_orf00826_rev
E.coli./09.fa.txt_orf02034_rev Synechocystis./18.fa.txt_orf00906_rev
E.coli./09.fa.txt_orf02035 Synechocystis./18.fa.txt_orf00154_rev
E.coli./09.fa.txt_orf02036_rev Synechocystis./18.fa.txt_orf00887_rev
E.coli./09.fa.txt_orf02037 Synechocystis./18.fa.txt_orf00463_rev
E.coli./09.fa.txt_orf02038 Synechocystis./18.fa.txt_orf04376_rev
E.coli./09.fa.txt_orf02039 Synechocystis./18.fa.txt_orf03517_rev
E.coli./09.fa.txt_orf02041 Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf02043 Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf02044_rev Synechocystis./18.fa.txt_orf04960
E.coli./09.fa.txt_orf02045_rev Synechocystis./18.fa.txt_orf00938_rev
E.coli./09.fa.txt_orf02046_rev Synechocystis./18.fa.txt_orf02078_rev
E.coli./09.fa.txt_orf02047_rev Synechocystis./18.fa.txt_orf04116_rev
E.coli./09.fa.txt_orf02048 Synechocystis./18.fa.txt_orf02270_rev
E.coli./09.fa.txt_orf02050_rev Synechocystis./18.fa.txt_orf02076_rev
E.coli./09.fa.txt_orf02051_rev Synechocystis./18.fa.txt_orf01504_rev
E.coli./09.fa.txt_orf02053_rev Synechocystis./18.fa.txt_orf04973
E.coli./09.fa.txt_orf02055 Synechocystis./18.fa.txt_orf04766_rev
E.coli./09.fa.txt_orf02056_rev Synechocystis./18.fa.txt_orf00425
E.coli./09.fa.txt_orf02057_rev Synechocystis./18.fa.txt_orf01977_rev
E.coli./09.fa.txt_orf02060_rev Synechocystis./18.fa.txt_orf04623
E.coli./09.fa.txt_orf02062 Synechocystis./18.fa.txt_orf02014
E.coli./09.fa.txt_orf02063 Synechocystis./18.fa.txt_orf01214
E.coli./09.fa.txt_orf02064_rev Synechocystis./18.fa.txt_orf01353
E.coli./09.fa.txt_orf02066_rev Synechocystis./18.fa.txt_orf01537_rev
E.coli./09.fa.txt_orf02068 Synechocystis./18.fa.txt_orf02345
E.coli./09.fa.txt_orf02070 Synechocystis./18.fa.txt_orf04230_rev
E.coli./09.fa.txt_orf02071 Synechocystis./18.fa.txt_orf01198
E.coli./09.fa.txt_orf02072 Synechocystis./18.fa.txt_orf03513
E.coli./09.fa.txt_orf02074 Synechocystis./18.fa.txt_orf02251_rev
E.coli./09.fa.txt_orf02075_rev Synechocystis./18.fa.txt_orf02692
E.coli./09.fa.txt_orf02077 Synechocystis./18.fa.txt_orf00798_rev
E.coli./09.fa.txt_orf02079 Synechocystis./18.fa.txt_orf04913_rev
E.coli./09.fa.txt_orf02080 Synechocystis./18.fa.txt_orf04729_rev
E.coli./09.fa.txt_orf02081 Synechocystis./18.fa.txt_orf04316_rev
E.coli./09.fa.txt_orf02082 Synechocystis./18.fa.txt_orf04902
E.coli./09.fa.txt_orf02083 Synechocystis./18.fa.txt_orf03977
E.coli./09.fa.txt_orf02084_rev Synechocystis./18.fa.txt_orf04708
E.coli./09.fa.txt_orf02085_rev Synechocystis./18.fa.txt_orf03254_rev
E.coli./09.fa.txt_orf02086 Synechocystis./18.fa.txt_orf04950_rev
E.coli./09.fa.txt_orf02087 Synechocystis./18.fa.txt_orf04967
E.coli./09.fa.txt_orf02089 Synechocystis./18.fa.txt_orf04230_rev
E.coli./09.fa.txt_orf02092 Synechocystis./18.fa.txt_orf03748
E.coli./09.fa.txt_orf02095 Synechocystis./18.fa.txt_orf02949_rev
E.coli./09.fa.txt_orf02098 Synechocystis./18.fa.txt_orf01141_rev
E.coli./09.fa.txt_orf02100 Synechocystis./18.fa.txt_orf05144
E.coli./09.fa.txt_orf02101 Synechocystis./18.fa.txt_orf00061
E.coli./09.fa.txt_orf02102 Synechocystis./18.fa.txt_orf03609
E.coli./09.fa.txt_orf02103 Synechocystis./18.fa.txt_orf04833
E.coli./09.fa.txt_orf02105 Synechocystis./18.fa.txt_orf01624_rev
E.coli./09.fa.txt_orf02106 Synechocystis./18.fa.txt_orf01350
E.coli./09.fa.txt_orf02108 Synechocystis./18.fa.txt_orf02300
E.coli./09.fa.txt_orf02109 Synechocystis./18.fa.txt_orf04011_rev
E.coli./09.fa.txt_orf02110 Synechocystis./18.fa.txt_orf01867
E.coli./09.fa.txt_orf02111 Synechocystis./18.fa.txt_orf03185_rev
E.coli./09.fa.txt_orf02112 Synechocystis./18.fa.txt_orf02699
E.coli./09.fa.txt_orf02113 Synechocystis./18.fa.txt_orf03621_rev
E.coli./09.fa.txt_orf02115 Synechocystis./18.fa.txt_orf04141
E.coli./09.fa.txt_orf02116 Synechocystis./18.fa.txt_orf04272_rev
E.coli./09.fa.txt_orf02117 Synechocystis./18.fa.txt_orf01466
E.coli./09.fa.txt_orf02119 Synechocystis./18.fa.txt_orf00572_rev
E.coli./09.fa.txt_orf02121 Synechocystis./18.fa.txt_orf01629_rev
E.coli./09.fa.txt_orf02123 Synechocystis./18.fa.txt_orf03663_rev
E.coli./09.fa.txt_orf02124 Synechocystis./18.fa.txt_orf02058_rev
E.coli./09.fa.txt_orf02125 Synechocystis./18.fa.txt_orf02510
E.coli./09.fa.txt_orf02127 Synechocystis./18.fa.txt_orf02612_rev
E.coli./09.fa.txt_orf02128 Synechocystis./18.fa.txt_orf02343
E.coli./09.fa.txt_orf02129 Synechocystis./18.fa.txt_orf03786_rev
E.coli./09.fa.txt_orf02131 Synechocystis./18.fa.txt_orf03891_rev
E.coli./09.fa.txt_orf02132 Synechocystis./18.fa.txt_orf02640_rev
E.coli./09.fa.txt_orf02133_rev Synechocystis./18.fa.txt_orf03570_rev
E.coli./09.fa.txt_orf02134 Synechocystis./18.fa.txt_orf00939_rev
E.coli./09.fa.txt_orf02136 Synechocystis./18.fa.txt_orf04088
E.coli./09.fa.txt_orf02137 Synechocystis./18.fa.txt_orf04551_rev
E.coli./09.fa.txt_orf02139 Synechocystis./18.fa.txt_orf00992
E.coli./09.fa.txt_orf02140 Synechocystis./18.fa.txt_orf03338
E.coli./09.fa.txt_orf02141_rev Synechocystis./18.fa.txt_orf03891_rev
E.coli./09.fa.txt_orf02142_rev Synechocystis./18.fa.txt_orf00846
E.coli./09.fa.txt_orf02144_rev Synechocystis./18.fa.txt_orf02673
E.coli./09.fa.txt_orf02146_rev Synechocystis./18.fa.txt_orf03133
E.coli./09.fa.txt_orf02147_rev Synechocystis./18.fa.txt_orf04466
E.coli./09.fa.txt_orf02148_rev Synechocystis./18.fa.txt_orf04293_rev
E.coli./09.fa.txt_orf02150_rev Synechocystis./18.fa.txt_orf03146_rev
E.coli./09.fa.txt_orf02151_rev Synechocystis./18.fa.txt_orf04034_rev
E.coli./09.fa.txt_orf02153 Synechocystis./18.fa.txt_orf03193_rev
E.coli./09.fa.txt_orf02155 Synechocystis./18.fa.txt_orf02803_rev
E.coli./09.fa.txt_orf02156 Synechocystis./18.fa.txt_orf01004
E.coli./09.fa.txt_orf02158_rev Synechocystis./18.fa.txt_orf03118
E.coli./09.fa.txt_orf02160_rev Synechocystis./18.fa.txt_orf01570
E.coli./09.fa.txt_orf02161 Synechocystis./18.fa.txt_orf00455_rev
E.coli./09.fa.txt_orf02163_rev Synechocystis./18.fa.txt_orf02609_rev
E.coli./09.fa.txt_orf02164 Synechocystis./18.fa.txt_orf01909
E.coli./09.fa.txt_orf02165 Synechocystis./18.fa.txt_orf00798_rev
E.coli./09.fa.txt_orf02168 Synechocystis./18.fa.txt_orf04260
E.coli./09.fa.txt_orf02169 Synechocystis./18.fa.txt_orf02756_rev
E.coli./09.fa.txt_orf02170 Synechocystis./18.fa.txt_orf03194
E.coli./09.fa.txt_orf02171 Synechocystis./18.fa.txt_orf01951
E.coli./09.fa.txt_orf02172_rev Synechocystis./18.fa.txt_orf02119
E.coli./09.fa.txt_orf02173 Synechocystis./18.fa.txt_orf04785
E.coli./09.fa.txt_orf02176 Synechocystis./18.fa.txt_orf02984
E.coli./09.fa.txt_orf02178 Synechocystis./18.fa.txt_orf02502
E.coli./09.fa.txt_orf02179_rev Synechocystis./18.fa.txt_orf04454
E.coli./09.fa.txt_orf02180 Synechocystis./18.fa.txt_orf03808_rev
E.coli./09.fa.txt_orf02181 Synechocystis./18.fa.txt_orf01070
E.coli./09.fa.txt_orf02183_rev Synechocystis./18.fa.txt_orf01275_rev
E.coli./09.fa.txt_orf02184_rev Synechocystis./18.fa.txt_orf02221
E.coli./09.fa.txt_orf02185_rev Synechocystis./18.fa.txt_orf00869
E.coli./09.fa.txt_orf02186_rev Synechocystis./18.fa.txt_orf01632_rev
E.coli./09.fa.txt_orf02188_rev Synechocystis./18.fa.txt_orf01781
E.coli./09.fa.txt_orf02189_rev Synechocystis./18.fa.txt_orf03510_rev
E.coli./09.fa.txt_orf02190_rev Synechocystis./18.fa.txt_orf03794_rev
E.coli./09.fa.txt_orf02191_rev Synechocystis./18.fa.txt_orf03992_rev
E.coli./09.fa.txt_orf02192_rev Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf02193_rev Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf02194_rev Synechocystis./18.fa.txt_orf03517_rev
E.coli./09.fa.txt_orf02196_rev Synechocystis./18.fa.txt_orf04376_rev
E.coli./09.fa.txt_orf02197_rev Synechocystis./18.fa.txt_orf00463_rev
E.coli./09.fa.txt_orf02198_rev Synechocystis./18.fa.txt_orf02526_rev
E.coli./09.fa.txt_orf02199_rev Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf02202_rev Synechocystis./18.fa.txt_orf03539_rev
E.coli./09.fa.txt_orf02205 Synechocystis./18.fa.txt_orf02520_rev
E.coli./09.fa.txt_orf02206 Synechocystis./18.fa.txt_orf04200_rev
E.coli./09.fa.txt_orf02207 Synechocystis./18.fa.txt_orf00906_rev
E.coli./09.fa.txt_orf02208 Synechocystis./18.fa.txt_orf04309_rev
E.coli./09.fa.txt_orf02209 Synechocystis./18.fa.txt_orf02079
E.coli./09.fa.txt_orf02211_rev Synechocystis./18.fa.txt_orf02523
E.coli./09.fa.txt_orf02212 Synechocystis./18.fa.txt_orf01606
E.coli./09.fa.txt_orf02213 Synechocystis./18.fa.txt_orf04999_rev
E.coli./09.fa.txt_orf02215 Synechocystis./18.fa.txt_orf02734_rev
E.coli./09.fa.txt_orf02217 Synechocystis./18.fa.txt_orf01319
E.coli./09.fa.txt_orf02218 Synechocystis./18.fa.txt_orf04151_rev
E.coli./09.fa.txt_orf02219 Synechocystis./18.fa.txt_orf05020_rev
E.coli./09.fa.txt_orf02221 Synechocystis./18.fa.txt_orf01982_rev
E.coli./09.fa.txt_orf02222 Synechocystis./18.fa.txt_orf01650
E.coli./09.fa.txt_orf02224 Synechocystis./18.fa.txt_orf04936
E.coli./09.fa.txt_orf02226 Synechocystis./18.fa.txt_orf01924_rev
E.coli./09.fa.txt_orf02228 Synechocystis./18.fa.txt_orf02002
E.coli./09.fa.txt_orf02229 Synechocystis./18.fa.txt_orf05201_rev
E.coli./09.fa.txt_orf02230 Synechocystis./18.fa.txt_orf01039_rev
E.coli./09.fa.txt_orf02231 Synechocystis./18.fa.txt_orf03581
E.coli./09.fa.txt_orf02232 Synechocystis./18.fa.txt_orf00766
E.coli./09.fa.txt_orf02234 Synechocystis./18.fa.txt_orf04105_rev
E.coli./09.fa.txt_orf02235_rev Synechocystis./18.fa.txt_orf02891_rev
E.coli./09.fa.txt_orf02236 Synechocystis./18.fa.txt_orf05034
E.coli./09.fa.txt_orf02237 Synechocystis./18.fa.txt_orf03521_rev
E.coli./09.fa.txt_orf02238 Synechocystis./18.fa.txt_orf02523
E.coli./09.fa.txt_orf02239_rev Synechocystis./18.fa.txt_orf05294_rev
E.coli./09.fa.txt_orf02240 Synechocystis./18.fa.txt_orf03698
E.coli./09.fa.txt_orf02241_rev Synechocystis./18.fa.txt_orf03599
E.coli./09.fa.txt_orf02242_rev Synechocystis./18.fa.txt_orf02031
E.coli./09.fa.txt_orf02244_rev Synechocystis./18.fa.txt_orf01774_rev
E.coli./09.fa.txt_orf02245 Synechocystis./18.fa.txt_orf04365
E.coli./09.fa.txt_orf02246 Synechocystis./18.fa.txt_orf02169_rev
E.coli./09.fa.txt_orf02247 Synechocystis./18.fa.txt_orf00463_rev
E.coli./09.fa.txt_orf02248_rev Synechocystis./18.fa.txt_orf03102
E.coli./09.fa.txt_orf02249 Synechocystis./18.fa.txt_orf04791
E.coli./09.fa.txt_orf02251_rev Synechocystis./18.fa.txt_orf03025_rev
E.coli./09.fa.txt_orf02253_rev Synechocystis./18.fa.txt_orf02347
E.coli./09.fa.txt_orf02254_rev Synechocystis./18.fa.txt_orf04533_rev
E.coli./09.fa.txt_orf02255_rev Synechocystis./18.fa.txt_orf03357_rev
E.coli./09.fa.txt_orf02256_rev Synechocystis./18.fa.txt_orf02631_rev
E.coli./09.fa.txt_orf02258_rev Synechocystis./18.fa.txt_orf03082_rev
E.coli./09.fa.txt_orf02259 Synechocystis./18.fa.txt_orf04203_rev
E.coli./09.fa.txt_orf02260 Synechocystis./18.fa.txt_orf03357_rev
E.coli./09.fa.txt_orf02262_rev Synechocystis./18.fa.txt_orf02819
E.coli./09.fa.txt_orf02263 Synechocystis./18.fa.txt_orf00292_rev
E.coli./09.fa.txt_orf02265 Synechocystis./18.fa.txt_orf03987_rev
E.coli./09.fa.txt_orf02266_rev Synechocystis./18.fa.txt_orf05059_rev
E.coli./09.fa.txt_orf02267_rev Synechocystis./18.fa.txt_orf03025_rev
E.coli./09.fa.txt_orf02268_rev Synechocystis./18.fa.txt_orf01122_rev
E.coli./09.fa.txt_orf02270_rev Synechocystis./18.fa.txt_orf02798_rev
E.coli./09.fa.txt_orf02272 Synechocystis./18.fa.txt_orf02599_rev
E.coli./09.fa.txt_orf02273_rev Synechocystis./18.fa.txt_orf03297
E.coli./09.fa.txt_orf02274_rev Synechocystis./18.fa.txt_orf04432_rev
E.coli./09.fa.txt_orf02275_rev Synechocystis./18.fa.txt_orf02641
E.coli./09.fa.txt_orf02278 Synechocystis./18.fa.txt_orf02343
E.coli./09.fa.txt_orf02279 Synechocystis./18.fa.txt_orf04863
E.coli./09.fa.txt_orf02281 Synechocystis./18.fa.txt_orf01479
E.coli./09.fa.txt_orf02282_rev Synechocystis./18.fa.txt_orf03757_rev
E.coli./09.fa.txt_orf02283 Synechocystis./18.fa.txt_orf00906_rev
E.coli./09.fa.txt_orf02284_rev Synechocystis./18.fa.txt_orf02058_rev
E.coli./09.fa.txt_orf02285_rev Synechocystis./18.fa.txt_orf02873_rev
E.coli./09.fa.txt_orf02286_rev Synechocystis./18.fa.txt_orf01024
E.coli./09.fa.txt_orf02288 Synechocystis./18.fa.txt_orf00637_rev
E.coli./09.fa.txt_orf02289 Synechocystis./18.fa.txt_orf03303
E.coli./09.fa.txt_orf02290 Synechocystis./18.fa.txt_orf03194
E.coli./09.fa.txt_orf02291 Synechocystis./18.fa.txt_orf04944
E.coli./09.fa.txt_orf02292 Synechocystis./18.fa.txt_orf00543
E.coli./09.fa.txt_orf02293 Synechocystis./18.fa.txt_orf05214
E.coli./09.fa.txt_orf02295 Synechocystis./18.fa.txt_orf05214
E.coli./09.fa.txt_orf02296 Synechocystis./18.fa.txt_orf05141
E.coli./09.fa.txt_orf02297 Synechocystis./18.fa.txt_orf04449
E.coli./09.fa.txt_orf02298 Synechocystis./18.fa.txt_orf02447_rev
E.coli./09.fa.txt_orf02300 Synechocystis./18.fa.txt_orf01254
E.coli./09.fa.txt_orf02303 Synechocystis./18.fa.txt_orf00655_rev
E.coli./09.fa.txt_orf02305 Synechocystis./18.fa.txt_orf03168_rev
E.coli./09.fa.txt_orf02306 Synechocystis./18.fa.txt_orf03000
E.coli./09.fa.txt_orf02307 Synechocystis./18.fa.txt_orf01781
E.coli./09.fa.txt_orf02308 Synechocystis./18.fa.txt_orf02766
E.coli./09.fa.txt_orf02311 Synechocystis./18.fa.txt_orf03094
E.coli./09.fa.txt_orf02312 Synechocystis./18.fa.txt_orf00169
E.coli./09.fa.txt_orf02313 Synechocystis./18.fa.txt_orf02889
E.coli./09.fa.txt_orf02314_rev Synechocystis./18.fa.txt_orf04278_rev
E.coli./09.fa.txt_orf02316 Synechocystis./18.fa.txt_orf03227_rev
E.coli./09.fa.txt_orf02318 Synechocystis./18.fa.txt_orf02486_rev
E.coli./09.fa.txt_orf02320 Synechocystis./18.fa.txt_orf01024
E.coli./09.fa.txt_orf02322_rev Synechocystis./18.fa.txt_orf04608_rev
E.coli./09.fa.txt_orf02323 Synechocystis./18.fa.txt_orf04732
E.coli./09.fa.txt_orf02324 Synechocystis./18.fa.txt_orf04328_rev
E.coli./09.fa.txt_orf02325 Synechocystis./18.fa.txt_orf01457_rev
E.coli./09.fa.txt_orf02327_rev Synechocystis./18.fa.txt_orf04260
E.coli./09.fa.txt_orf02328 Synechocystis./18.fa.txt_orf00446_rev
E.coli./09.fa.txt_orf02329 Synechocystis./18.fa.txt_orf04703
E.coli./09.fa.txt_orf02331 Synechocystis./18.fa.txt_orf02094_rev
E.coli./09.fa.txt_orf02332 Synechocystis./18.fa.txt_orf00038
E.coli./09.fa.txt_orf02333_rev Synechocystis./18.fa.txt_orf04254_rev
E.coli./09.fa.txt_orf02334 Synechocystis./18.fa.txt_orf03133
E.coli./09.fa.txt_orf02335 Synechocystis./18.fa.txt_orf05282
E.coli./09.fa.txt_orf02337 Synechocystis./18.fa.txt_orf01442
E.coli./09.fa.txt_orf02339 Synechocystis./18.fa.txt_orf02447_rev
E.coli./09.fa.txt_orf02342_rev Synechocystis./18.fa.txt_orf03583_rev
E.coli./09.fa.txt_orf02344 Synechocystis./18.fa.txt_orf02829
E.coli./09.fa.txt_orf02345_rev Synechocystis./18.fa.txt_orf01480_rev
E.coli./09.fa.txt_orf02346 Synechocystis./18.fa.txt_orf02291
E.coli./09.fa.txt_orf02349 Synechocystis./18.fa.txt_orf01685_rev
E.coli./09.fa.txt_orf02351_rev Synechocystis./18.fa.txt_orf03685_rev
E.coli./09.fa.txt_orf02352_rev Synechocystis./18.fa.txt_orf02100_rev
E.coli./09.fa.txt_orf02353 Synechocystis./18.fa.txt_orf01445
E.coli./09.fa.txt_orf02354 Synechocystis./18.fa.txt_orf04020
E.coli./09.fa.txt_orf02355 Synechocystis./18.fa.txt_orf01319
E.coli./09.fa.txt_orf02356 Synechocystis./18.fa.txt_orf04802
E.coli./09.fa.txt_orf02357 Synechocystis./18.fa.txt_orf02617_rev
E.coli./09.fa.txt_orf02359 Synechocystis./18.fa.txt_orf04799
E.coli./09.fa.txt_orf02360 Synechocystis./18.fa.txt_orf01024
E.coli./09.fa.txt_orf02361 Synechocystis./18.fa.txt_orf02841_rev
E.coli./09.fa.txt_orf02363 Synechocystis./18.fa.txt_orf02699
E.coli./09.fa.txt_orf02365 Synechocystis./18.fa.txt_orf00229
E.coli./09.fa.txt_orf02366_rev Synechocystis./18.fa.txt_orf04925_rev
E.coli./09.fa.txt_orf02367_rev Synechocystis./18.fa.txt_orf03541
E.coli./09.fa.txt_orf02368 Synechocystis./18.fa.txt_orf00974_rev
E.coli./09.fa.txt_orf02370 Synechocystis./18.fa.txt_orf04823
E.coli./09.fa.txt_orf02371_rev Synechocystis./18.fa.txt_orf01702
E.coli./09.fa.txt_orf02373 Synechocystis./18.fa.txt_orf00851
E.coli./09.fa.txt_orf02376_rev Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf02377 Synechocystis./18.fa.txt_orf05172_rev
E.coli./09.fa.txt_orf02378 Synechocystis./18.fa.txt_orf01487_rev
E.coli./09.fa.txt_orf02379 Synechocystis./18.fa.txt_orf04967
E.coli./09.fa.txt_orf02383 Synechocystis./18.fa.txt_orf00084_rev
E.coli./09.fa.txt_orf02384 Synechocystis./18.fa.txt_orf00902
E.coli./09.fa.txt_orf02385 Synechocystis./18.fa.txt_orf02582_rev
E.coli./09.fa.txt_orf02386 Synechocystis./18.fa.txt_orf02859
E.coli./09.fa.txt_orf02387 Synechocystis./18.fa.txt_orf03858
E.coli./09.fa.txt_orf02388_rev Synechocystis./18.fa.txt_orf01225
E.coli./09.fa.txt_orf02389 Synechocystis./18.fa.txt_orf01537_rev
E.coli./09.fa.txt_orf02390_rev Synechocystis./18.fa.txt_orf02746_rev
E.coli./09.fa.txt_orf02392_rev Synechocystis./18.fa.txt_orf04421
E.coli./09.fa.txt_orf02393_rev Synechocystis./18.fa.txt_orf00054
E.coli./09.fa.txt_orf02394_rev Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf02396_rev Synechocystis./18.fa.txt_orf05138_rev
E.coli./09.fa.txt_orf02397_rev Synechocystis./18.fa.txt_orf02196_rev
E.coli./09.fa.txt_orf02398_rev Synechocystis./18.fa.txt_orf00739_rev
E.coli./09.fa.txt_orf02399_rev Synechocystis./18.fa.txt_orf01969_rev
E.coli./09.fa.txt_orf02400 Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf02403 Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf02404 Synechocystis./18.fa.txt_orf04874_rev
E.coli./09.fa.txt_orf02406 Synechocystis./18.fa.txt_orf02345
E.coli./09.fa.txt_orf02408_rev Synechocystis./18.fa.txt_orf04659
E.coli./09.fa.txt_orf02410_rev Synechocystis./18.fa.txt_orf02018_rev
E.coli./09.fa.txt_orf02411_rev Synechocystis./18.fa.txt_orf05265_rev
E.coli./09.fa.txt_orf02412_rev Synechocystis./18.fa.txt_orf01694_rev
E.coli./09.fa.txt_orf02413_rev Synechocystis./18.fa.txt_orf04191
E.coli./09.fa.txt_orf02415 Synechocystis./18.fa.txt_orf00658_rev
E.coli./09.fa.txt_orf02416_rev Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf02417_rev Synechocystis./18.fa.txt_orf00895
E.coli./09.fa.txt_orf02418_rev Synechocystis./18.fa.txt_orf03517_rev
E.coli./09.fa.txt_orf02419_rev Synechocystis./18.fa.txt_orf04376_rev
E.coli./09.fa.txt_orf02421_rev Synechocystis./18.fa.txt_orf00463_rev
E.coli./09.fa.txt_orf02422_rev Synechocystis./18.fa.txt_orf03836
E.coli./09.fa.txt_orf02423_rev Synechocystis./18.fa.txt_orf01814_rev
E.coli./09.fa.txt_orf02424_rev Synechocystis./18.fa.txt_orf05134
E.coli./09.fa.txt_orf02426_rev Synechocystis./18.fa.txt_orf04240_rev
E.coli./09.fa.txt_orf02427_rev Synechocystis./18.fa.txt_orf01903
E.coli./09.fa.txt_orf02428_rev Synechocystis./18.fa.txt_orf04431_rev
E.coli./09.fa.txt_orf02429_rev Synechocystis./18.fa.txt_orf01471
E.coli./09.fa.txt_orf02430_rev Synechocystis./18.fa.txt_orf00643_rev
E.coli./09.fa.txt_orf02431_rev Synechocystis./18.fa.txt_orf01702
E.coli./09.fa.txt_orf02434_rev Synechocystis./18.fa.txt_orf04960
E.coli./09.fa.txt_orf02435_rev Synechocystis./18.fa.txt_orf04385_rev
E.coli./09.fa.txt_orf02436_rev Synechocystis./18.fa.txt_orf03583_rev
E.coli./09.fa.txt_orf02437_rev Synechocystis./18.fa.txt_orf03757_rev
E.coli./09.fa.txt_orf02440_rev Synechocystis./18.fa.txt_orf04993_rev
E.coli./09.fa.txt_orf02441_rev Synechocystis./18.fa.txt_orf03548_rev
E.coli./09.fa.txt_orf02442_rev Synechocystis./18.fa.txt_orf05212_rev
E.coli./09.fa.txt_orf02443_rev Synechocystis./18.fa.txt_orf01612
E.coli./09.fa.txt_orf02444_rev Synechocystis./18.fa.txt_orf04036
E.coli./09.fa.txt_orf02445_rev Synechocystis./18.fa.txt_orf01248_rev
E.coli./09.fa.txt_orf02446_rev Synechocystis./18.fa.txt_orf00104
E.coli./09.fa.txt_orf02448_rev Synechocystis./18.fa.txt_orf01616_rev
E.coli./09.fa.txt_orf02449_rev Synechocystis./18.fa.txt_orf02291
E.coli./09.fa.txt_orf02451_rev Synechocystis./18.fa.txt_orf02008_rev
E.coli./09.fa.txt_orf02452_rev Synechocystis./18.fa.txt_orf01862
E.coli./09.fa.txt_orf02453_rev Synechocystis./18.fa.txt_orf01399
E.coli./09.fa.txt_orf02454_rev Synechocystis./18.fa.txt_orf01263_rev
E.coli./09.fa.txt_orf02455 Synechocystis./18.fa.txt_orf01597
E.coli./09.fa.txt_orf02456 Synechocystis./18.fa.txt_orf01648
E.coli./09.fa.txt_orf02457 Synechocystis./18.fa.txt_orf03621_rev
E.coli./09.fa.txt_orf02458 Synechocystis./18.fa.txt_orf04906_rev
E.coli./09.fa.txt_orf02459 Synechocystis./18.fa.txt_orf03749_rev
E.coli./09.fa.txt_orf02460 Synechocystis./18.fa.txt_orf01884
E.coli./09.fa.txt_orf02461 Synechocystis./18.fa.txt_orf05282
E.coli./09.fa.txt_orf02462_rev Synechocystis./18.fa.txt_orf00166_rev
E.coli./09.fa.txt_orf02463_rev Synechocystis./18.fa.txt_orf00899
E.coli./09.fa.txt_orf02467_rev Synechocystis./18.fa.txt_orf02819
